date,revenue,order_count,item_quantity,year,month,day,dayofweek,dayofyear,is_weekend,is_holiday_month,rev_lag_1,orders_lag_1,rev_lag_7,orders_lag_7,rev_lag_14,orders_lag_14,rev_lag_30,orders_lag_30,rev_roll_mean_7,rev_roll_std_7,rev_roll_mean_14,rev_roll_std_14,rev_roll_mean_30,rev_roll_std_30
2023-10-24,8954.78,14.0,36.0,2023,10,24,1,297,0,0,4983.8,14.0,9029.45,15.0,2781.74,12.0,3623.09,7.0,4875.347142857143,3295.721604827054,4318.992142857142,2439.2430835347227,4148.157666666667,1984.9731749089576
2023-10-25,3040.92,9.0,14.0,2023,10,25,2,298,0,0,8954.78,14.0,1767.56,9.0,3458.67,17.0,2456.91,13.0,4864.68,3280.119173439689,4759.9235714285705,2685.49216556899,4325.880666666667,2166.7057062467634
2023-10-26,1709.6000000000001,10.0,17.0,2023,10,26,3,299,0,0,3040.92,9.0,9894.31,20.0,6217.57,11.0,2820.06,11.0,5046.5885714285705,3110.6645564489304,4730.084285714285,2703.32463810971,4345.347666666667,2151.9077225627934
2023-10-27,2433.0699999999997,8.0,16.0,2023,10,27,4,300,0,0,1709.6000000000001,10.0,3055.4,11.0,3329.24,11.0,4744.72,11.0,3877.344285714286,2453.6560535783956,4408.086428571429,2779.9099069120584,4308.332333333334,2188.2921840112435
2023-10-28,3018.5,10.0,19.0,2023,10,28,5,301,1,0,2433.0699999999997,8.0,2335.07,4.0,4019.0,14.0,3197.12,6.0,3788.44,2499.2524273937065,4344.074285714286,2816.7371015706885,4231.277333333333,2212.9564265463137
2023-10-29,2573.25,11.0,19.0,2023,10,29,6,302,1,0,3018.5,10.0,3061.84,13.0,3174.45,11.0,6766.7699999999995,18.0,3886.0728571428576,2445.791426039939,4272.61,2838.2290872140147,4225.323333333333,2216.072887157683
2023-10-30,3327.4900000000002,6.0,14.0,2023,10,30,0,303,0,0,2573.25,11.0,4983.8,14.0,3357.79,11.0,4807.06,12.0,3816.2742857142853,2479.9669139450034,4229.6671428571435,2860.58262419343,4085.5393333333336,2182.237070579941
2023-10-31,5550.28,10.0,23.0,2023,10,31,1,304,0,0,3327.4900000000002,6.0,8954.78,14.0,9029.45,15.0,1546.62,5.0,3579.6585714285716,2428.487189461981,4227.5028571428575,2861.304390750777,4036.220333333333,2182.08754953075
2023-11-01,8438.06,21.0,42.0,2023,11,1,2,305,0,1,5550.28,10.0,3040.92,9.0,1767.56,9.0,3676.85,12.0,3093.3014285714285,1205.6060527307206,3978.990714285714,2545.8600425259488,4169.675666666667,2146.718692646157
2023-11-02,5576.21,11.0,22.0,2023,11,2,3,306,0,1,8438.06,21.0,1709.6000000000001,10.0,9894.31,20.0,5001.72,16.0,3864.3214285714284,2349.58553849701,4455.455,2718.495931754431,4328.382666666667,2280.8363827332128
2023-11-03,9980.78,22.0,39.0,2023,11,3,4,307,0,1,5576.21,11.0,2433.0699999999997,8.0,3055.4,11.0,2587.41,8.0,4416.694285714286,2208.892665619715,4147.019285714286,2260.2919059900364,4347.532333333334,2289.0813707576076
2023-11-04,7827.11,24.0,45.0,2023,11,4,5,308,1,1,9980.78,22.0,3018.5,10.0,2335.07,4.0,6878.47,15.0,5494.938571428572,2833.174021031469,4641.689285714286,2715.0762446539275,4593.978,2482.839703351925
2023-11-05,5837.15,28.0,44.0,2023,11,5,6,309,1,1,7827.11,24.0,2573.25,11.0,3061.84,13.0,3664.54,8.0,6181.882857142858,2713.0634165441984,5033.977857142857,2752.6666128241177,4625.599333333334,2518.7198332471653
2023-11-06,5615.83,20.0,35.0,2023,11,6,0,310,0,1,5837.15,28.0,3327.4900000000002,6.0,4983.8,14.0,5903.59,11.0,6648.154285714286,2226.3207668921477,5232.214285714285,2699.128712388827,4698.019666666666,2521.3667420440993
2023-11-07,4669.64,19.0,31.0,2023,11,7,1,311,0,1,5615.83,20.0,5550.28,10.0,8954.78,14.0,3421.27,10.0,6975.0599999999995,1780.9096763920036,5277.359285714286,2699.939655210165,4688.4276666666665,2517.166119859834
2023-11-08,4365.42,14.0,29.0,2023,11,8,2,312,0,1,4669.64,19.0,8438.06,21.0,3040.92,9.0,2882.64,8.0,6849.254285714285,1923.7120988933284,4971.277857142857,2485.3425965762954,4730.04,2505.788813856479
2023-11-09,4290.14,19.0,34.0,2023,11,9,3,313,0,1,4365.42,14.0,5576.21,11.0,1709.6000000000001,10.0,2781.74,12.0,6267.448571428571,1978.2000814497057,5065.885,2430.820323967106,4779.465999999999,2482.609326063868
2023-11-10,3562.91,17.0,26.0,2023,11,10,4,314,0,1,4290.14,19.0,9980.78,22.0,2433.0699999999997,8.0,3458.67,17.0,6083.7242857142855,2108.5267172985755,5250.209285714285,2247.6827713463376,4829.746,2455.8853401933357
2023-11-11,4859.33,19.0,37.0,2023,11,11,5,315,1,1,3562.91,17.0,7827.11,24.0,3018.5,10.0,6217.57,11.0,5166.885714285714,1411.7731265900713,5330.9121428571425,2157.215722179435,4833.220666666666,2453.9515857784054
2023-11-12,7139.4,15.0,33.0,2023,11,12,6,316,1,1,4859.33,19.0,5837.15,28.0,2573.25,11.0,3329.24,11.0,4742.917142857143,787.2072986135719,5462.4,2059.305871538722,4787.946,2440.0200531420137
2023-11-13,6662.5,14.0,33.0,2023,11,13,0,317,0,1,7139.4,15.0,5615.83,20.0,3327.4900000000002,6.0,4019.0,14.0,4928.952857142857,1156.264928980585,5788.553571428572,1923.6484544203922,4914.9513333333325,2460.549700365867
2023-11-14,5386.51,18.0,32.0,2023,11,14,1,318,0,1,6662.5,14.0,4669.64,19.0,5550.28,10.0,3174.45,11.0,5078.477142857142,1316.4709402377543,6026.768571428571,1797.8192546435366,5003.067999999999,2474.651498650902
2023-11-15,7113.33,21.0,34.0,2023,11,15,2,319,0,1,5386.51,18.0,4365.42,14.0,8438.06,21.0,3357.79,11.0,5180.887142857143,1307.2169033193422,6015.0707142857145,1801.6867494804153,5076.803333333333,2451.1304791552116
2023-11-16,6122.35,17.0,38.0,2023,11,16,3,320,0,1,7113.33,21.0,4290.14,19.0,5576.21,11.0,9029.45,15.0,5573.4457142857145,1428.491588177977,5920.447142857143,1696.3517994731612,5201.988,2456.2059061605382
2023-11-17,8068.55,22.0,38.0,2023,11,17,4,321,0,1,6122.35,17.0,3562.91,17.0,9980.78,22.0,1767.56,9.0,5835.1900000000005,1317.7241217214882,5959.457142857143,1694.1047826617369,5105.084666666666,2355.2682643864005
2023-11-18,6489.27,16.0,26.0,2023,11,18,5,322,1,1,8068.55,22.0,4859.33,19.0,7827.11,24.0,9894.31,20.0,6478.852857142857,1106.2631197973706,5822.869285714286,1395.760916018239,5315.117666666667,2328.1708771874974
2023-11-19,7128.22,20.0,35.0,2023,11,19,6,323,1,1,6489.27,16.0,7139.4,15.0,5837.15,28.0,3055.4,11.0,6711.701428571428,850.5521317440146,5727.309285714286,1289.7583563685623,5201.616333333333,2175.206403716399
2023-11-20,7262.91,17.0,33.0,2023,11,20,0,324,0,1,7128.22,20.0,6662.5,14.0,5615.83,20.0,2335.07,4.0,6710.104285714287,849.625149617116,5819.528571428572,1343.262971143016,5337.3769999999995,2163.7036609897214
2023-11-21,7637.36,21.0,39.0,2023,11,21,1,325,0,1,7262.91,17.0,5386.51,18.0,4669.64,19.0,3061.84,13.0,6795.877142857144,873.9762084617321,5937.177142857144,1395.175769370071,5501.638333333333,2114.410074145701
2023-11-22,5537.16,21.0,34.0,2023,11,22,2,326,0,1,7637.36,21.0,7113.33,21.0,4365.42,14.0,4983.8,14.0,7117.427142857144,655.8738846941632,6149.157142857143,1413.1137090260536,5654.155666666667,2097.3054462311625
2023-11-23,5774.35,15.0,29.0,2023,11,23,3,327,0,1,5537.16,21.0,6122.35,17.0,4290.14,19.0,8954.78,14.0,6892.26,887.2569222421819,6232.852857142857,1331.6943314695527,5672.601,2093.636650172904
2023-11-24,3912.66,14.0,24.0,2023,11,24,4,328,0,1,5774.35,15.0,8068.55,22.0,3562.91,17.0,3040.92,9.0,6842.545714285714,945.4284623890063,6338.867857142858,1219.4913947290233,5566.586666666667,2000.1431066927564
2023-11-25,5153.41,14.0,25.0,2023,11,25,5,329,1,1,3912.66,14.0,6489.27,16.0,4859.33,19.0,1709.6000000000001,10.0,6248.847142857143,1289.496523140128,6363.85,1160.4003102576976,5595.644666666666,1968.2632923901597
2023-11-26,5144.45,20.0,33.0,2023,11,26,6,330,1,1,5153.41,14.0,7128.22,20.0,7139.4,15.0,2433.0699999999997,8.0,6058.01,1345.6135761057117,6384.855714285714,1133.4183368955153,5710.4383333333335,1829.3267277486882
2023-11-27,6739.35,24.0,40.0,2023,11,27,0,331,0,1,5144.45,20.0,7262.91,17.0,6662.5,14.0,3018.5,10.0,5774.614285714286,1290.4202087286294,6242.359285714287,1156.4294733922284,5800.817666666668,1725.8760785131703
2023-11-28,14069.19,33.0,63.0,2023,11,28,1,332,0,1,6739.35,24.0,7637.36,21.0,5386.51,18.0,2573.25,11.0,5699.82,1201.9177356486043,6247.848571428572,1158.7572370953658,5924.8460000000005,1651.111009776179
2023-11-29,14002.92,22.0,59.0,2023,11,29,2,333,0,1,14069.19,33.0,5537.16,21.0,7113.33,21.0,3327.4900000000002,6.0,6618.652857142857,3392.3972268722428,6868.04,2361.581807625495,6308.044,2115.222183312317
2023-11-30,6874.63,23.0,37.0,2023,11,30,3,334,0,1,14002.92,22.0,5774.35,15.0,6122.35,17.0,5550.28,10.0,7828.047142857143,4323.761601856708,7360.153571428571,3037.683542199189,6663.891666666666,2465.4814827437403
2023-12-01,11040.87,20.0,42.0,2023,12,1,4,335,0,1,6874.63,23.0,3912.66,14.0,8068.55,22.0,8438.06,21.0,7985.2300000000005,4256.130352753936,7413.887857142858,3020.7096614185502,6708.036666666667,2456.6951839683543
2023-12-02,3313.8,17.0,22.0,2023,12,2,5,336,1,1,11040.87,20.0,5153.41,14.0,6489.27,16.0,5576.21,11.0,9003.545714285716,3961.906414525956,7626.196428571428,3170.977731915136,6794.7970000000005,2563.536275769706
2023-12-03,9000.26,29.0,46.0,2023,12,3,6,337,1,1,3313.8,17.0,5144.45,20.0,7128.22,20.0,9980.78,22.0,8740.744285714285,4305.934350087321,7399.377142857143,3366.123089617009,6719.383333333333,2632.958203122199
2023-12-04,11059.07,22.0,44.0,2023,12,4,0,338,0,1,9000.26,29.0,6739.35,24.0,7262.91,17.0,7827.11,24.0,9291.574285714287,4005.3410957073197,7533.094285714286,3391.6092889312654,6686.699333333334,2596.916214426495
2023-12-05,4414.73,14.0,22.0,2023,12,5,1,339,0,1,11059.07,22.0,14069.19,33.0,7637.36,21.0,5837.15,28.0,9908.677142857143,3877.306292155739,7804.248571428571,3517.7498985110833,6794.431333333333,2710.4150602186746
2023-12-06,5865.41,22.0,38.0,2023,12,6,2,340,0,1,4414.73,14.0,14002.92,22.0,5537.16,21.0,5615.83,20.0,8529.468571428572,3867.796497763849,7574.060714285713,3633.0587937703085,6747.017333333333,2740.0182004428607
2023-12-07,4489.53,18.0,28.0,2023,12,7,3,341,0,1,5865.41,22.0,6874.63,23.0,5774.35,15.0,4669.64,19.0,7366.967142857144,3094.020281654678,7597.507142857144,3619.937707074379,6755.336666666667,2736.8422704848404
2023-12-08,4426.76,13.0,25.0,2023,12,8,4,342,0,1,4489.53,18.0,11040.87,20.0,3912.66,14.0,4365.42,14.0,7026.238571428571,3282.8429232624435,7505.734285714286,3685.408289571424,6749.333,2741.768437220572
2023-12-09,6057.55,19.0,38.0,2023,12,9,5,343,1,1,4426.76,13.0,3313.8,17.0,5153.41,14.0,4290.14,19.0,6081.365714285715,2859.279521014911,7542.455714285714,3649.2366613174468,6751.377666666667,2739.951607084203
2023-12-10,6402.5,18.0,35.0,2023,12,10,6,344,1,1,6057.55,19.0,9000.26,29.0,5144.45,20.0,3562.91,17.0,6473.33,2592.250356742835,7607.037142857143,3611.510249151964,6810.291333333333,2703.9708402410693
2023-12-11,7280.2300000000005,20.0,36.0,2023,12,11,0,345,0,1,6402.5,18.0,11059.07,22.0,6739.35,24.0,4859.33,19.0,6102.221428571429,2344.2895915282397,7696.897857142857,3560.8189059998313,6904.944333333333,2635.201512784932
2023-12-12,5793.59,19.0,37.0,2023,12,12,1,346,0,1,7280.2300000000005,20.0,4414.73,14.0,14069.19,33.0,7139.4,15.0,5562.387142857143,1136.6303397721267,7735.532142857143,3552.5551405804104,6985.6410000000005,2607.3190494761097
2023-12-13,11214.82,26.0,47.0,2023,12,13,2,347,0,1,5793.59,19.0,5865.41,22.0,14002.92,22.0,6662.5,14.0,5759.367142857142,1017.8655098246032,7144.417857142857,3073.8664752697655,6940.7806666666675,2616.1450741329036
2023-12-14,7832.53,26.0,49.0,2023,12,14,3,348,0,1,11214.82,26.0,4489.53,18.0,6874.63,23.0,5386.51,18.0,6523.568571428571,2305.030556611843,6945.267857142857,2657.4479985828484,7092.524666666667,2729.035583509347
2023-12-15,9904.13,25.0,53.0,2023,12,15,4,349,0,1,7832.53,26.0,4426.76,13.0,11040.87,20.0,7113.33,21.0,7001.14,2154.7830914502774,7013.689285714286,2667.8007618505226,7174.058666666667,2712.799224376445
2023-12-16,11048.84,25.0,54.0,2023,12,16,5,350,1,1,9904.13,25.0,6057.55,19.0,3313.8,17.0,6122.35,17.0,7783.621428571429,2056.3932535909316,6932.493571428572,2550.5241748604954,7267.085333333333,2758.11712395616
2023-12-17,6559.87,21.0,38.0,2023,12,17,6,351,1,1,11048.84,25.0,6402.5,18.0,9000.26,29.0,8068.55,22.0,8496.662857142857,2217.199903449653,7484.996428571429,2544.118245636115,7431.301666666667,2833.246774467083
2023-12-18,3240.14,9.0,20.0,2023,12,18,0,352,0,1,6559.87,21.0,7280.2300000000005,20.0,11059.07,22.0,6489.27,16.0,8519.144285714287,2193.0938218253636,7310.682857142858,2515.756982614941,7381.012333333333,2834.93458214213
2023-12-19,13001.03,29.0,59.0,2023,12,19,1,353,0,1,3240.14,9.0,5793.59,19.0,4414.73,14.0,7128.22,20.0,7941.988571428571,2968.1413847581957,6752.187857142858,2487.3450660870053,7272.7080000000005,2930.6259946738173
2023-12-20,6055.33,17.0,34.0,2023,12,20,2,354,0,1,13001.03,29.0,11214.82,26.0,5865.41,22.0,7262.91,17.0,8971.622857142856,3327.071687874662,7365.495000000001,2892.268087677241,7468.468333333334,3111.2234305506636
2023-12-21,4527.5,16.0,25.0,2023,12,21,3,355,0,1,6055.33,17.0,7832.53,26.0,4489.53,18.0,7637.36,21.0,8234.552857142857,3318.793993057893,7379.060714285714,2885.1275388752547,7428.215666666667,3121.768526260317
2023-12-22,3063.29,12.0,24.0,2023,12,22,4,356,0,1,4527.5,16.0,9904.13,25.0,4426.76,13.0,5537.16,21.0,7762.405714285714,3608.012367092892,7381.772857142858,2882.2186924030198,7324.553666666666,3165.90543204166
2023-12-23,3694.21,17.0,22.0,2023,12,23,5,357,1,1,3063.29,12.0,11048.84,25.0,6057.55,19.0,5774.35,15.0,6785.142857142857,3849.5871246828315,7284.382142857144,3009.955322505582,7242.091333333334,3245.2902200538924
2023-12-24,7429.21,23.0,49.0,2023,12,24,6,358,1,1,3694.21,17.0,6559.87,21.0,6402.5,18.0,3912.66,14.0,5734.481428571429,3477.6297656614215,7115.572142857143,3147.197374080333,7172.753333333333,3299.5000370770163
2023-12-25,6659.42,26.0,50.0,2023,12,25,0,359,0,1,7429.21,23.0,3240.14,9.0,7280.2300000000005,20.0,5153.41,14.0,5858.672857142857,3527.1878974272367,7188.908571428571,3141.259774582993,7289.971666666666,3241.645344761567
2023-12-26,9056.79,19.0,39.0,2023,12,26,1,360,0,1,6659.42,26.0,13001.03,29.0,5793.59,19.0,5144.45,20.0,6347.141428571429,3335.68078080237,7144.565,3144.2518767738957,7340.1720000000005,3218.9994651373354
2023-12-27,4028.66,19.0,26.0,2023,12,27,2,361,0,1,9056.79,19.0,6055.33,17.0,11214.82,26.0,6739.35,24.0,5783.678571428572,2144.9991122176048,7377.6507142857145,3157.3238904160226,7470.583333333333,3206.2016302508105
2023-12-28,4564.49,13.0,35.0,2023,12,28,3,362,0,1,4028.66,19.0,4527.5,16.0,7832.53,26.0,14069.19,33.0,5494.154285714286,2237.023791103245,6864.353571428573,3068.402982484055,7380.227,3265.1733013965318
2023-12-29,4005.46,14.0,21.0,2023,12,29,4,363,0,1,4564.49,13.0,3063.29,12.0,9904.13,25.0,14002.92,22.0,5499.438571428572,2234.4019469083105,6630.922142857143,3113.0667889550755,7063.403666666667,3047.6343683873424
2023-12-30,4452.23,21.0,31.0,2023,12,30,5,364,1,1,4005.46,14.0,3694.21,17.0,11048.84,25.0,6874.63,23.0,5634.034285714285,2086.6900595509146,6209.588571428571,3034.1550200264423,6730.155,2799.117313890645
2023-12-31,7809.3,23.0,39.0,2023,12,31,6,365,1,1,4452.23,21.0,7429.21,23.0,6559.87,21.0,11040.87,20.0,5742.322857142856,1986.5091087610203,5738.402142857143,2720.873425451069,6649.408333333334,2829.5798574774176
2024-01-01,1607.07,5.0,10.0,2024,1,1,0,1,0,0,7809.3,23.0,6659.42,26.0,3240.14,9.0,3313.8,17.0,5796.621428571429,2044.6466103578011,5827.647142857143,2769.93865079641,6541.689333333333,2715.8630719710554
2024-01-02,2937.2799999999997,11.0,18.0,2024,1,2,1,2,0,0,1607.07,5.0,9056.79,19.0,13001.03,29.0,9000.26,29.0,5074.857142857143,2524.7043581491225,5710.999285714285,2917.729171906085,6484.798333333334,2802.3115789833205
2024-01-03,4125.14,16.0,33.0,2024,1,3,2,3,0,0,2937.2799999999997,11.0,4028.66,19.0,6055.33,17.0,11059.07,22.0,4200.641428571428,1897.7384581603924,4992.159999999999,2111.973516857563,6282.699,2833.102175076478
2024-01-04,4741.049999999999,14.0,30.0,2024,1,4,3,4,0,0,4125.14,16.0,4564.49,13.0,4527.5,16.0,4414.73,14.0,4214.424285714286,1896.631251164883,4854.289285714286,2100.19952027078,6051.567999999999,2710.174093099219
2024-01-05,4878.41,15.0,29.0,2024,1,5,4,5,0,0,4741.049999999999,14.0,4005.46,14.0,3063.29,12.0,5865.41,22.0,4239.647142857143,1903.225153449754,4869.542857142857,2098.4182472058815,6062.445333333334,2704.0259520468658
2024-01-06,6224.43,15.0,33.0,2024,1,6,5,6,1,0,4878.41,15.0,4452.23,21.0,3694.21,17.0,4489.53,18.0,4364.354285714285,1913.892507333837,4999.194285714286,2033.2971549439858,6029.5453333333335,2712.4971226995435
2024-01-07,3613.9,17.0,26.0,2024,1,7,6,7,1,0,6224.43,15.0,7809.3,23.0,7429.21,23.0,4426.76,13.0,4617.5257142857145,2040.4818178464457,5179.924285714284,2020.7918682639656,6087.375333333333,2696.9815958250106
2024-01-08,5211.639999999999,16.0,28.0,2024,1,8,0,8,0,0,3613.9,17.0,1607.07,5.0,6659.42,26.0,6057.55,19.0,4018.182857142857,1488.1058852527397,4907.402142857143,1950.1516007151824,6060.28,2718.2397596987034
2024-01-09,6807.58,17.0,35.0,2024,1,9,1,9,0,0,5211.639999999999,16.0,2937.2799999999997,11.0,9056.79,19.0,6402.5,18.0,4533.121428571429,1083.320310425768,4803.989285714285,1887.4782014165191,6032.0830000000005,2722.652893762139
2024-01-10,4562.88,13.0,31.0,2024,1,10,2,10,0,0,6807.58,17.0,4125.14,16.0,4028.66,19.0,7280.2300000000005,20.0,5086.021428571429,1120.123536928397,4643.331428571429,1565.9887529503662,6045.585666666667,2725.5562026501457
2024-01-11,5416.88,12.0,27.0,2024,1,11,3,11,0,0,4562.88,13.0,4741.049999999999,14.0,4564.49,13.0,5793.59,19.0,5148.555714285714,1068.571515635992,4681.49,1556.337823274194,5955.007333333333,2728.2619086933523
2024-01-12,5329.18,10.0,23.0,2024,1,12,4,12,0,0,5416.88,12.0,4878.41,15.0,4005.46,14.0,11214.82,26.0,5245.102857142857,1056.0743395347881,4742.375,1568.0376798099771,5942.450333333333,2729.8968867371336
2024-01-13,4940.92,8.0,17.0,2024,1,13,5,13,1,0,5329.18,10.0,6224.43,15.0,4452.23,21.0,7832.53,26.0,5309.498571428572,1043.6582871551627,4836.926428571429,1560.073591033487,5746.262333333333,2543.0181634789774
2024-01-14,5102.55,15.0,30.0,2024,1,14,6,14,1,0,4940.92,8.0,3613.9,17.0,7809.3,23.0,9904.13,25.0,5126.14,965.9834200095584,4871.832857142857,1556.2664845190789,5649.875333333333,2515.87134352231
2024-01-15,5809.51,18.0,33.0,2024,1,15,0,15,0,0,5102.55,15.0,5211.639999999999,16.0,1607.07,5.0,11048.84,25.0,5338.8042857142855,706.6172688676195,4678.493571428571,1312.2718378657314,5489.822666666666,2385.2349444460197
2024-01-16,5690.88,16.0,24.0,2024,1,16,1,16,0,0,5809.51,18.0,6807.58,17.0,2937.2799999999997,11.0,6559.87,21.0,5424.214285714285,724.5891738509026,4978.6678571428565,998.8777115895859,5315.178333333333,2143.7602594491873
2024-01-17,3884.09,10.0,23.0,2024,1,17,2,17,0,0,5690.88,16.0,4562.88,13.0,4125.14,16.0,3240.14,9.0,5264.685714285714,433.86656419756594,5175.353571428571,821.3134342915677,5286.2119999999995,2132.2018439185404
2024-01-18,8366.65,16.0,39.0,2024,1,18,3,18,0,0,3884.09,10.0,5416.88,12.0,4741.049999999999,14.0,13001.03,29.0,5167.715714285715,642.5382183927019,5158.135714285714,847.1439595371183,5307.677,2114.0577870289058
2024-01-19,5878.34,22.0,39.0,2024,1,19,4,19,0,0,8366.65,16.0,5329.18,10.0,4878.41,15.0,6055.33,17.0,5589.111428571428,1378.7197841648776,5417.107142857143,1193.2877711949961,5153.197666666666,1651.1405564695194
2024-01-20,13028.09,32.0,70.0,2024,1,20,5,20,1,0,5878.34,22.0,4940.92,8.0,6224.43,15.0,4527.5,16.0,5667.562857142858,1377.0872577015,5488.530714285715,1188.4795305344787,5147.298,1648.1194450988896
2024-01-21,3029.5099999999998,14.0,21.0,2024,1,21,6,21,1,0,13028.09,32.0,5102.55,15.0,3613.9,17.0,3063.29,12.0,6822.872857142857,3046.428988672448,5974.506428571428,2342.8989220181816,5430.651,2182.111432110471
2024-01-22,4452.49,17.0,33.0,2024,1,22,0,22,0,0,3029.5099999999998,14.0,5809.51,18.0,5211.639999999999,16.0,3694.21,17.0,6526.7242857142855,3329.1775935599967,5932.7642857142855,2392.864829946649,5429.525,2183.383492020088
2024-01-23,6129.58,19.0,35.0,2024,1,23,1,23,0,0,4452.49,17.0,5690.88,16.0,6807.58,17.0,7429.21,23.0,6332.864285714285,3416.2728311219425,5878.539285714286,2418.923060497614,5454.801,2166.9289700838353
2024-01-24,7342.52,18.0,34.0,2024,1,24,2,24,0,0,6129.58,19.0,3884.09,10.0,4562.88,13.0,6659.42,26.0,6395.535714285715,3406.5428971801603,5830.1107142857145,2405.6427937390627,5411.4800000000005,2138.9055226398573
2024-01-25,4582.63,19.0,29.0,2024,1,25,3,25,0,0,7342.52,18.0,8366.65,16.0,5416.88,12.0,9056.79,19.0,6889.597142857144,3227.6913797414354,6028.6564285714285,2407.714313792255,5434.25,2156.2147169295126
2024-01-26,5100.43,12.0,27.0,2024,1,26,4,26,0,0,4582.63,19.0,5878.34,22.0,5329.18,10.0,4028.66,19.0,6349.022857142858,3255.8362521258914,5969.067142857142,2434.1979644367734,5285.111333333333,2049.085461063779
2024-01-27,2682.9900000000002,12.0,20.0,2024,1,27,5,27,1,0,5100.43,12.0,13028.09,32.0,4940.92,8.0,4564.49,13.0,6237.892857142857,3287.6995715480407,5952.727857142857,2439.5853022378733,5320.8369999999995,2035.723485047372
2024-01-28,3979.7200000000003,14.0,33.0,2024,1,28,6,28,1,0,2682.9900000000002,12.0,3029.5099999999998,14.0,5102.55,15.0,4005.46,14.0,4760.021428571429,1637.866508891262,5791.447142857143,2582.094614263117,5258.120333333333,2088.1365040124915
2024-01-29,10363.36,27.0,48.0,2024,1,29,0,29,0,0,3979.7200000000003,14.0,4452.49,17.0,5809.51,18.0,4452.23,21.0,4895.765714285714,1504.485246575032,5711.245000000001,2622.2639419424468,5257.262333333333,2088.6741805214847
2024-01-30,3585.65,12.0,17.0,2024,1,30,1,30,0,0,10363.36,27.0,6129.58,19.0,5690.88,16.0,7809.3,23.0,5740.175714285715,2526.1219065520045,6036.5199999999995,2902.8202567635703,5454.3,2280.1518113418433
2024-01-31,4209.18,14.0,23.0,2024,1,31,2,31,0,0,3585.65,12.0,7342.52,18.0,3884.09,10.0,1607.07,5.0,5376.757142857144,2641.1356544090095,5886.146428571429,2975.715512580015,5313.511666666667,2260.0340505415934
2024-02-01,8200.66,25.0,47.0,2024,2,1,3,32,0,0,4209.18,14.0,4582.63,19.0,8366.65,16.0,2937.2799999999997,11.0,4929.137142857143,2514.9570040441063,5909.367142857142,2960.1184252672383,5400.248666666666,2160.6273256111153
2024-02-02,5664.17,19.0,41.0,2024,2,2,4,33,0,0,8200.66,25.0,5100.43,12.0,5878.34,22.0,4125.14,16.0,5445.998571428571,2788.752016090288,5897.510714285714,2949.8335032479486,5575.694666666666,2167.420624808763
2024-02-03,3971.66,15.0,18.0,2024,2,3,5,34,1,0,5664.17,19.0,2682.9900000000002,12.0,13028.09,32.0,4741.049999999999,14.0,5526.532857142856,2785.2470740176423,5882.212857142857,2950.4958395560166,5626.995666666668,2150.047457745156
2024-02-04,5083.03,17.0,28.0,2024,2,4,6,35,1,0,3971.66,15.0,3979.7200000000003,14.0,3029.5099999999998,14.0,4878.41,15.0,5710.628571428571,2602.5712470966696,5235.325,2146.5301440867497,5601.349333333333,2165.512780388769
2024-02-05,3583.8,15.0,25.0,2024,2,5,0,36,0,0,5083.03,17.0,10363.36,27.0,4452.49,17.0,6224.43,15.0,5868.244285714286,2512.1106354276276,5382.005,2052.2980592562394,5608.17,2163.478524598747
2024-02-06,6110.2300000000005,17.0,28.0,2024,2,6,1,37,0,0,3583.8,15.0,3585.65,12.0,6129.58,19.0,3613.9,17.0,4899.7357142857145,1648.7751770618304,5319.955714285715,2095.245473137527,5520.149,2191.082295009896
2024-02-07,6113.06,23.0,35.0,2024,2,7,2,38,0,0,6110.2300000000005,17.0,4209.18,14.0,7342.52,18.0,5211.639999999999,16.0,5260.389999999999,1588.4338230680864,5318.573571428571,2094.67662133032,5603.360000000001,2163.419191151209
2024-02-08,6728.13,18.0,28.0,2024,2,8,3,39,0,0,6113.06,23.0,8200.66,25.0,4582.63,19.0,6807.58,17.0,5532.372857142857,1540.720232247624,5230.754999999999,2028.0075868836625,5633.407333333334,2164.050795877362
2024-02-09,5558.57,20.0,36.0,2024,2,9,4,40,0,0,6728.13,18.0,5664.17,19.0,5100.43,12.0,4562.88,13.0,5322.011428571429,1172.1226015144418,5384.005,2056.1326663638374,5630.759000000001,2162.6124481241886
2024-02-10,2512.8,9.0,17.0,2024,2,10,5,41,1,0,5558.57,20.0,3971.66,15.0,2682.9900000000002,12.0,5416.88,12.0,5306.925714285715,1167.6559693228432,5416.729285714287,2054.9176643863725,5663.948666666666,2153.278851014359
2024-02-11,5345.58,16.0,24.0,2024,2,11,6,42,1,0,2512.8,9.0,5083.03,17.0,3979.7200000000003,14.0,5329.18,10.0,5098.517142857143,1522.0976658952738,5404.572857142856,2072.759806632503,5567.146,2228.725140474576
2024-02-12,7020.42,19.0,34.0,2024,2,12,0,43,0,0,5345.58,16.0,3583.8,15.0,10363.36,27.0,4940.92,8.0,5136.024285714286,1524.8847240896393,5502.134285714285,2032.284637993993,5567.692666666667,2228.6667694756493
2024-02-13,7018.74,21.0,32.0,2024,2,13,1,44,0,0,7020.42,19.0,6110.2300000000005,17.0,3585.65,12.0,5102.55,15.0,5626.97,1494.768301153514,5263.352857142856,1558.2977676319108,5637.009333333333,2240.806045189572
